issu,act,ctxt,key,summ,area,date
Constitutional development,,Press Release,72247,"At the invitation of NPCSC, the Task Force briefed NPCSC representatives on its Second Report in Shenzhen. [<a href=""http://www.info.gov.hk/gia/general/200404/21/0421270.htm"" target=""_blank"">Press release</a>]",Constitutional Affairs,21.4.04 to 22.4.04
Constitutional development,,Council Motion,72248,"Hon Frederick FUNG moved a motion for the Council to adjourn for the purpose of debating the ""Report by the Chief Executive of the Hong Kong Special Administrative Region to the Standing Committee of the National People's Congress on whether there is a need to amend the methods for selecting the Chief Executive of the Hong Kong Special Administrative Region in 2007 and for forming the Legislative Council of the Hong Kong Special Administrative Region in 2008"".  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0422ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 125""]",Constitutional Affairs,22.4.04
Constitutional development,,Press Release,72249,"NPCSC deliberated on the CE's report and promulgated its decision on 26.4.04 (the NPCSC Decision).  The NPCSC Decision is summarized as follows -
<table>
<tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">the election of the third term CE in 2007 and LegCo in the fourth term in 2008 should not be by means of universal suffrage;
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">the 50/50 ratio for Members returned by functional and geographical constituencies would remain unchanged for the fourth term LegCo;
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">the procedures for voting on bills and motions in LegCo should remain unchanged; and 
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">subject to the above not being contravened, the ""electoral methods"" could be appropriately amended, consistent with the principle of gradual and orderly progress and in accordance with the relevant provisions of the Basic Law.
</td></tr></table><br />
On 26.4.04, representatives of NPCSC held two forums to meet representatives of various sectors including LegCo Members.
[<a href=""http://www.info.gov.hk/gia/general/200404/26/0426188.htm"" target=""_blank"">CE spoke on NPCSC's constitutional development decision</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/26/0426145.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/26/0426166.htm"" target=""_blank"">Transcript of question and answer session</a>]",Constitutional Affairs,25.4.04 to 26.4.04
Constitutional development,,Constitutional Affairs Panel,72250,"The Task Force briefed the Panel on the NPCSC Decision and the way forward. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/cacb2-2174-1e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr03-04/chinese/panels/ca/papers/ca0504-2212-1ce-scan.pdf"" target=""_blank"">NPCSC's decision</a>]",Constitutional Affairs,4.5.04
Constitutional development,,Council Motion,72251,"Hon Frederick FUNG moved a motion on ""Requesting the Chief Executive to submit a supplementary report to the Standing Committee of the National People's Congress"" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0505ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 133""]",Constitutional Affairs,5.5.04
Constitutional development,,Press Release,72252,"The Third Report of the Task Force was published. 
[<a href=""http://www.info.gov.hk/gia/general/200405/11/0511187.htm"" target=""_blank"">CE's talks about the Third Report</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200405/11/0511209.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200405/11/0511239.htm"" target=""_blank"">Transcript of question and answer session</a>]",Constitutional Affairs,11.5.04
Constitutional development,,Constitutional Affairs Panel,72253,"The Panel was briefed on the Third Report of the Task Force.  The consultation period for the Third Report would end on 31.8.04 [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0517cb2-report3-e.pdf"" target=""_blank"">Third Report of the Task Force</a>] [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0517cb2-2333-3e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,17.5.04
Constitutional development,,Council Motion,72254,"Hon Albert HO moved a motion on ""Regretting the decision of the Standing Committee of the National People's Congress to rule out universal suffrage in the years 2007 and 2008"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0519ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 161""]",Constitutional Affairs,19.5.04
Constitutional development,,Council Question,72255,"Hon Martin LEE raised a question on ""Interpretation of the Basic Law and decision on issues relating to the methods for selecting the Chief Executive in 2007 and for forming the Legislative Council in 2008 by the Standing Committee of the National People's Congress"" at the Council meeting. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0602ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 74""]",Constitutional Affairs,2.6.04
Constitutional development,,Council Question,72256,"Hon SZETO Wah raised a question on ""The report submitted by the Chief Executive to the Standing Committee of the National People's Congress"" at the Council meeting. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0609ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 58""] 
<br /><br />Hon Audrey EU raised a written question on ""Registered voters of the functional constituencies"" at the Council meeting. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0609ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 64""]",Constitutional Affairs,9.6.04
Constitutional development,,Council Motion,72257,"Hon LEE Cheuk-yan moved a motion on ""Demonstrating the people's power on 1 July"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0609ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 127""]",Constitutional Affairs,9.6.04
Constitutional development,,Press Release,72258,"The Task Force commissioned the Central Policy Unit to hold two Seminars on Constitutional Development on 24.5.04 and 11.6.04 respectively. [<a href=""http://www.info.gov.hk/gia/general/200405/22/0521262.htm"" target=""_blank"">Press release</a>]",Constitutional Affairs,24.5.04 and 11.6.04
Constitutional development,,Constitutional Affairs Panel,72259,"Arising from members' concern about certain remarks made by Mr ZHU Yucheng, Director of the Institute of Hong Kong and Macao Affairs (IHKMA), at a forum on 15.5.04 2004 and as agreed at the Panel meeting on 17.5.04, the Panel Chairman wrote to invite Mr ZHU to attend a meeting of the Panel to exchange views with members on the relevant issues. [<a href=""http://www.legco.gov.hk/yr03-04/chinese/panels/ca/papers/ca0621cb2-2510-1c.pdf"" target=""_blank"">Letter</a> (Chinese version only)] 
<br /><br />The Task Force briefed the Panel on its progress of work since 17.5.04, including details of the two Seminars on Constitutional Development. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0621cb2-2857-2e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,21.6.04
Constitutional development,,Constitutional Affairs Panel,72260,"IHKMA had replied that Mr ZHU Yucheng would not attend a meeting of the Panel.  Excerpts from two publications, i.e. ""The Downing Street Years"" and ""鄧小平文選"" were attached to IHKMA's letter dated 25.6.04 for members' reference. 
[<a href=""http://www.legco.gov.hk/yr03-04/chinese/panels/ca/papers/ca0517cb2-3074-1c-scan.pdf"" target=""_blank"">IHKMA's Letter</a> (Chinese version only)] 
[<a href=""http://www.legco.gov.hk/yr03-04/chinese/panels/ca/papers/ca0517cb2-3074-2c.pdf"" target=""_blank"">CA Panel Chairman's letter</a> (Chinese version only)]",Constitutional Affairs,25.6.04 and 12.7.04
Constitutional development,,House Committee,72261,"The issue of constitutional development in Hong Kong was discussed under the topic ""The business sector's involvement in political development and policy-making"" at the special meeting of HC attended by CS. 
[<a href=""http://www.legco.gov.hk/yr03-04/english/hc/papers/shc0702cb2-2979_03_e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr03-04/english/hc/minutes/hc040702.pdf"" target=""_blank"">Minutes</a> ""page 7""]",Constitutional Affairs,2.7.04
Constitutional development,,Not Applicable,72262,"Six Focus Group Discussions on Constitutional Development were organized by the Task Force on 25 June, 23, 26, 30 July, 11 and 23 August 2004 respectively.  In addition, four Regional Forums on Constitutional Development were organized on 14, 19, 21 and 28 July 2004 respectively.",Constitutional Affairs,6/04 to 8/04
Constitutional development,,Press Release,72263,"The Task Force decided that the consultation period for the Third Report would be extended from 31.8.04 to 30.9.04. [<a href=""http://www.info.gov.hk/gia/general/200408/11/0811187.htm"" target=""_blank"">Press release</a>]",Constitutional Affairs,11.8.04
Constitutional development,,Press Release,72264,"The Task Force decided that the consultation period for the Third Report would be further extended to 15.10.04. [<a href=""http://www.info.gov.hk/gia/general/200409/28/0928155.htm"" target=""_blank"">Press release</a>]",Constitutional Affairs,28.9.04
Constitutional development,,Constitutional Affairs Panel,72265,"The Task Force briefed the Panel on the work progress of the consultation on the Third Report of the Task Force. [<a href=""http://www.legco.gov.hk/yr04-05/english/panels/ca/papers/ca1018cb2-51-1e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr04-05/english/panels/ca/papers/ca1018cb2-57-1e-scan.pdf"" target=""_blank"">Summaries of 12 discussion sessions held on the Third Report of the Task Force between May and August 2004</a>] [<a href=""http://www.legco.gov.hk/yr04-05/english/panels/ca/papers/ca1018cb2-49-2e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>] 
<br /><br />Dr Hon Fernando CHEUNG proposed a motion on referendum at the Panel meeting.  The Panel agreed to adjourn the discussion on the motion.",Constitutional Affairs,18.10.04
Constitutional development,,Council Question,72266,"Dr Hon YEUNG Sum raised a question on ""Constitutional development"". Dr Hon YEUNG Sum raised a question on ""Constitutional development"". [<a href=""http://www.legco.gov.hk/yr04-05/english/counmtg/hansard/cm1110ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 14""]",Constitutional Affairs,10.11.04
Constitutional development,,Council Motion,72267,"Hon Ronny TONG moved a motion on ""Constitutional reform"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr04-05/english/counmtg/hansard/cm1110ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 131""]",Constitutional Affairs,10.11.04
Constitutional development,,Constitutional Affairs Panel,72268,"The motion on referendum proposed by Dr Hon Fernando CHEUNG was debated by the Panel.  The Panel agreed to defer a decision on the motion. [<a href=""http://www.legco.gov.hk/yr04-05/chinese/panels/ca/papers/ca1115cb2-137-1c%26e.pdf"" target=""_blank"">Wording of Dr CHEUNG's motion</a>]",Constitutional Affairs,15.11.04
Constitutional development,,Constitutional Affairs Panel,72269,The motion on referendum proposed by Dr Hon Fernando CHEUNG was negatived by the Panel.,Constitutional Affairs,29.11.04
Constitutional development,,Council Meeting,72270,"CS made a statement in Council on the Fourth Report of the Task Force which was published.  The consultation on the Fourth Report would end on 31.3.05. 
[<a href=""http://www.legco.gov.hk/yr04-05/english/counmtg/hansard/cm1215ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 75""] 
[<a href=""http://www.info.gov.hk/gia/general/200412/15/1215234.htm"" target=""_blank"">CS's speech</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200412/15/1215330.htm"" target=""_blank"">Transcript of question and answer session of a press conference given by the Task Force</a>]",Constitutional Affairs,15.12.04
Constitutional development,,Constitutional Affairs Panel,72271,"The Panel was briefed on the Fourth Report of the Task Force and the outline work plan of the Task Force regarding the ""electoral methods"".
[<a href=""http://www.legco.gov.hk/yr04-05/english/panels/ca/papers/ca1115cb2-215-1e.pdf"" target=""_blank"">Paper on outline work plan</a>]
[<a href=""http://www.legco.gov.hk/yr04-05/english/panels/ca/papers/ca1220-4rpt-e-scan.pdf"" target=""_blank"">Fourth Report of the Task Force</a>]
[<a href=""http://www.info.gov.hk/cab/cab-review/eng/report4/ch1_index.htm"" target=""_blank"">Appendix I to the Report</a>] 
[<a href=""http://www.info.gov.hk/cab/cab-review/eng/report4/ch2_index.htm"" target=""_blank"">Appendix II to the Report</a>] 
[<a href=""http://www.legco.gov.hk/yr04-05/english/panels/ca/papers/ca1220cb2-448-3e.pdf"" target=""_blank"">Paper on the Fourth Report</a>] 
<br /><br />The Panel agreed to hold three special meetings to receive views on three issues relating to constitutional development after 2007.",Constitutional Affairs,20.12.04
