issu,act,ctxt,key,summ,area,date
Electoral matters,,Council Question,34911,"Hon James TO raised a question on ""Vote canvassing by candidate"". [<a href=""http://www.legco.gov.hk/yr04-05/english/counmtg/hansard/cm0706ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 114""]",Constitutional Affairs,6.7.05
Electoral matters,,Council Question,34912,"Hon MA Lik raised a question on ""Expansion of Election Committee"". [<a href=""http://www.legco.gov.hk/yr05-06/english/counmtg/hansard/cm1130ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 73""]",Constitutional Affairs,30.11.05
Electoral matters,,Constitutional Affairs Panel,34913,"The Panel discussed a paper entitled ""2007 CE election : Legal and other issues to be addressed through amending the Chief Executive Election Ordinance"". [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0116cb2-870-2e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,16.1.06
Electoral matters,,Constitutional Affairs Panel,34914,"The Panel discussed a paper entitled ""Composition of the third term DC - Additions of elected seats for new towns"". [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0220cb2-1137-1e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,20.2.06
Electoral matters,,Constitutional Affairs Panel,34915,"The Panel discussed the proposed amendments to subsidiary legislation relating to the 2006 Election Committee subsector elections. [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0320cb2-1400-3e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,20.3.06
Electoral matters,,Constitutional Affairs Panel,34916,"The Panel discussed the proposal to extend the financial assistance scheme applicable to candidates in the LegCo election to candidates in the DC election. [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0421cb2-1571-1e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,21.4.06
Electoral matters,,Constitutional Affairs Panel,34917,"The Panel discussed the practical arrangements for the 2006 Election Committee subsector elections. [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0515cb2-1971-1e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,15.5.06
Electoral matters,,Constitutional Affairs Panel,34918,"The Panel discussed the proposed amendments to subsidiary legislation to provide for the electoral arrangements in the event that only one candidate was validly nominated at the close of nominations for a CE election and amendments to align procedures for the CE election with those for the LegCo election. [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0619cb2-2384-2e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,19.6.06
Electoral matters,,Constitutional Affairs Panel,34919,"The Panel discussed the Proposed Guidelines on Election-related Activities in respect of the Election Committee Subsector Elections issued by EAC. [<a href=""http://www.legco.gov.hk/yr05-06/english/panels/ca/papers/ca0717cb2-2753-1e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,17.7.06
Electoral matters,,Constitutional Affairs Panel,34920,"The Panel discussed the Proposed Guidelines on Election-related Activities in respect of the CE Election issued by EAC. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca1120cb2-377-1-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,20.11.06
Electoral matters,,Council Question,34921,"Hon LAU Chin-shek raised a question on ""Removal of roadside publicity materials during Election Committee subsector elections"". [<a href=""http://www.legco.gov.hk/yr06-07/english/counmtg/hansard/cm1122-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 63""]",Constitutional Affairs,22.11.06
Electoral matters,,Council Question,34922,"Hon TAM Heung-man raised a question on ""Communication channels between Members returned by LegCo functional constituencies and their electors"". [<a href=""http://www.legco.gov.hk/yr06-07/english/counmtg/hansard/cm1122-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 66""]",Constitutional Affairs,22.11.06
Electoral matters,,Constitutional Affairs Panel,34923,"The Panel discussed the printing of names, emblems and photographs on ballot papers for the 2007 DC election. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca1218cb2-615-1-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,18.12.06
Electoral matters,,Constitutional Affairs Panel,34924,"The Panel discussed the practical arrangements for the third term CE election. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0123cb2-898-3-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,23.1.07
Electoral matters,,Constitutional Affairs Panel,34925,"The Panel discussed the proposed election expense limit for the 2007 DC election. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0208cb2-1024-2-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,8.2.07
Electoral matters,,Constitutional Affairs Panel,34926,"The Panel discussed the proposed amendments to the subsidiary legislation relating to the 2007 DC election. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0326cb2-1378-2-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,26.3.07
Electoral matters,,Constitutional Affairs Panel,34927,"The Panel discussed the 2007 voter registration campaign. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0416cb2-1569-2-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,16.4.07
Electoral matters,,Council Question,34928,"Hon SIN Chung-kai raised a question on ""Inspection of candidates' returns on election expenses and donations by the public"". [<a href=""http://www.legco.gov.hk/yr06-07/english/counmtg/hansard/cm0425-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 17""]",Constitutional Affairs,25.4.07
Electoral matters,,Constitutional Affairs Panel,34929,"The Panel discussed the practical arrangements for the 2007 DC election. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0621cb2-2157-1-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed the Proposed Guidelines on Election-related Activities in respect of the DC Election issued by EAC. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0621cb2-2157-2-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0621cb2-2108-e.pdf"" target=""_blank"">Proposed Guidelines</a>]",Constitutional Affairs,21.6.07
Electoral matters,,Council Question,34930,"Hon Philip WONG raised a question on ""Arrangements for 2008 LegCo election"". [<a href=""http://www.legco.gov.hk/yr06-07/english/counmtg/hansard/cm0711-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 105""]",Constitutional Affairs,11.7.07
Electoral matters,,Constitutional Affairs Panel,34931,"The Panel discussed the provisional recommendations on the delineation of GCs for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0716cb2-2470-1-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.eac.gov.hk/en/legco/2008_consultation_gc.htm"" target=""_blank"">Consultation materials</a>]",Constitutional Affairs,16.7.07
Electoral matters,,Constitutional Affairs Panel,34932,"The Panel discussed the practical arrangements for the 2007 LegCo by-election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1015cb2-46-4-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,15.10.07
Electoral matters,,Council Question,34933,"Dr Hon Fernando CHEUNG raised a question on ""Issue of communication between LegCo functional constituency Members and their constituents"" [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm1017-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 19""]",Constitutional Affairs,17.10.07
Electoral matters,,Council Question,34934,"Hon Albert HO raised a question on ""Holding DC elections and LegCo by-election on different days"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm1017-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 29""]",Constitutional Affairs,17.10.07
Electoral matters,,Council Question,34935,"Hon James TO raised a question on ""Opinion surveys relating to LegCo by-election"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm1107-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 31""]",Constitutional Affairs,7.11.07
Electoral matters,,Constitutional Affairs Panel,34936,"The Panel discussed the meeting arrangements between principal officials and candidates running for an election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1119cb2-258-1-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed the proposed arrangements for updating the electorate of functional constituencies for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1119cb2-338-3-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed the communication between Members returned by functional constituencies and their constituents. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1119cb2-338-5-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,19.11.07
Electoral matters,,Council Question,34937,"Hon Philip WONG raised a question on ""Estimate for LegCo by-election"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm1128-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 75""]",Constitutional Affairs,28.11.07
Electoral matters,,Constitutional Affairs Panel,34938,"The Panel discussed the counting arrangements for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1217cb2-592-6-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1217cb2-592-5-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,17.12.07
Electoral matters,,Council Question,34939,"Hon Emily LAU raised a question on ""Registration of electors and voting arrangements"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0109-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 83""]",Constitutional Affairs,9.1.08
Electoral matters,,Council Question,34940,"Hon Emily LAU raised a question on ""Exit polls"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0116-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 26""]",Constitutional Affairs,16.1.08
Electoral matters,,Constitutional Affairs Panel,34941,"The Panel agreed to conduct a research on exit poll. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0121cb2-869-1-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed a paper entitled ""Amendments to the EAC (Electoral Procedure) (LegCo) Regulation"". [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0121cb2-846-3-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,21.1.08
Electoral matters,,Council Motion,34942,"Hon Audrey EU moved a motion on ""Ensuring the conduct of fair elections"" for debate in the Council.  The motion was passed. [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0123-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 108""] [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/motion/cm0123-m1-prpt-e.pdf"" target=""_blank"">Progress report from the Administration</a>]",Constitutional Affairs,23.1.08
Electoral matters,,Constitutional Affairs Panel,34943,"The Panel discussed the election expense limits for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0218cb2-1054-3-e.pdf"" target=""_blank"">Paper</a>]

[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0218cb2-1054-2-e.pdf"" target=""_blank"">Background paper prepared by the Secretariat</a>]
<br /><br />The Panel discussed the venue for central counting station for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0218cb2-1054-4-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed the proposed research study on exit poll. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0218cb2-1054-5-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed the usage of electoral register. [<a href=""http://www.legco.gov.hk/yr07-08/english/sec/library/0708in05-e.pdf"" target=""_blank"">Information Note</a>]",Constitutional Affairs,18.2.08
Electoral matters,,Constitutional Affairs Panel,34944,"The Panel considered the Information Note on ""Regulation of exit polls in selected places"" prepared by the Research and Library Services Division. [<a href=""http://www.legco.gov.hk/yr07-08/english/sec/library/0708in10-e.pdf"" target=""_blank"">Information Note</a>]
<br /><br />The Panel discussed the major findings and recommendations of the EAC reports on the 2007 DC election and 2007 LegCo by-election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0317cb2-1336-2-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0317cb2-1332-e.pdf"" target=""_blank"">Report 1</a>]
[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0317cb2-1333-e.pdf"" target=""_blank"">Report 2</a>]
<br /><br />The Panel discussed the 2008 voter registration campaign. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0317cb2-1336-3-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,17.3.08
Electoral matters,,Council Question,34945,"Hon Ronny TONG raised a question on ""Exit polls"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0409-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 29""]",Constitutional Affairs,9.4.08
Electoral matters,,Constitutional Affairs Panel,34946,"The Panel discussed the Proposed Guidelines on Election-related Activities in respect of the LegCo Election issued by EAC. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0421cb2-1617-4-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.eac.gov.hk/en/legco/2008lce_proposeguide.htm"" target=""_blank"">Proposed Guidelines</a>]
<br /><br />The Panel discussed the practical arrangements for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0421cb2-1617-5-e.pdf"" target=""_blank"">Paper</a>]
<br /><br />The Panel discussed the subsidy rate of the financial assistance for candidates and the election expense limits for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0421cb2-1591-1-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,21.4.08
Electoral matters,,Council Question,34947,"Hon LAU Chin-shek raised a question on ""Voter registration"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0514-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 71""]",Constitutional Affairs,14.5.08
Electoral matters,,Constitutional Affairs Panel,34948,"The Panel discussed the voter turnout publicity campaign for the 2008 LegCo election. [<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0519cb2-1910-3-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,19.5.08
Electoral matters,,Council Question,34949,"Hon Fernando CHEUNG raised a question on ""Polling arrangements for disabled persons"". [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0528-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 52""]",Constitutional Affairs,28.5.08
