issu,act,ctxt,key,summ,area,date
System of accountability for principal officials,,Administration of Justice and Legal Services Panel,71948,"The Panel discussed the proposed transfer of the legal aid portfolio from the Administration Wing of the Chief Secretary for Administration's Office to the Home Affairs Bureau and received views from deputations.[<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ajls/papers/aj0528cb2-1968-4-e.pdf"" target=""_blank"">Paper 1</a>][<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ajls/papers/aj0528cb2-1968-5-e.pdf"" target=""_blank"">Supplementary Information</a>]",Constitutional Affairs,28.5.07
System of accountability for principal officials,,Finance Committee,71949,"FC approved the provision for one additional Director of Bureau and his/her private office, and other necessary cost-neutral changes to the 2007-08 Estimates of Expenditure arising from the re-organisation of policy bureaux of the Government Secretariat with effect from 1 July 2007. [<a href=""http://www.legco.gov.hk/yr06-07/english/fc/fc/papers/f07-16e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,12.6.07
System of accountability for principal officials,,Finance Committee,71950,"FC approved the financial proposal endorsed by ESC on 22 May 2007. [<a href=""http://www.legco.gov.hk/yr06-07/english/fc/fc/papers/f07-20e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,22.6.07
System of accountability for principal officials,,Constitutional Affairs Panel,71951,"Arising from the concern that immediate family members of a PO might hold job position that would arouse potential conflict of interests, the Panel discussed the system of declaration of investments and interests by POs under the Accountability System.[<a href=""http://www.legco.gov.hk/yr01-02/english/hc/sub_com/hs51/papers/hs51cb2-2462-1e-scan.pdf"" target=""_blank"">Paper1</a>][<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0716cb2-2498-1-e.pdf"" target=""_blank"">Paper 2</a>][<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0725cb2-2537-1-e.pdf"" target=""_blank"">Paper 3</a>][<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0725cb2-2537-2-e.pdf"" target=""_blank"">Paper 4</a>][<a href=""http://www.legco.gov.hk/yr06-07/english/panels/ca/papers/ca0725cb2-2548-1-e.pdf"" target=""_blank"">Paper 5</a>]",Constitutional Affairs,25.7.07
System of accountability for principal officials,,Constitutional Affairs Panel,71952,"The Panel discussed the further development of PAS during policy briefing by Secretary for Constitutional and Mainland Affairs (SCMA).[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1015cb2-46-3-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,15.10.07
System of accountability for principal officials,,Council Meeting,71953,"SCMA made a statement on the Report on Further Development of PAS.  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm1017-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 98""]",Constitutional Affairs,17.10.07
System of accountability for principal officials,,Constitutional Affairs Panel,71954,"The Panel discussed the Report on Further Development of PAS.[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1023cb2-111-1-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1023-cmabf1915-e.pdf"" target=""_blank"">LegCo Brief</a>][<a href=""http://www.cmab.gov.hk/en/issues/pa_report.htm"" target=""_blank"">Report</a>][<a href=""http://www.legco.gov.hk/yr07-08/chinese/panels/ca/papers/ca1023-statement-ec.pdf"" target=""_blank"">Statement</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1023cb2-123-1-e.pdf"" target=""_blank"">Background Brief</a>]",Constitutional Affairs,23.10.07
System of accountability for principal officials,,Establishment Subcommittee,71955,"ESC endorsed the proposed creation of 24 non-civil-service positions with effect from 1.4.08 under the PAS.  [<a href=""http://www.legco.gov.hk/yr07-08/english/fc/esc/papers/e07-11e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,28.11.07
System of accountability for principal officials,,Finance Committee,71956,"FC approved the provision for 24 non-civil-service positions.  [<a href=""http://www.legco.gov.hk/yr07-08/english/fc/fc/papers/f07-37e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,14.12.07
System of accountability for principal officials,,Constitutional Affairs Panel,71957,"The Panel considered the ""Registration and disclosure of the occupation of the spouses of principal officials in selected places"" prepared by the Research and Library Services Division.[<a href=""http://www.legco.gov.hk/yr07-08/english/sec/library/0708in02-e.pdf"" target=""_blank"">Information Note</a>]",Constitutional Affairs,18.2.08
System of accountability for principal officials,,Press Release,71958,"CE announced the appointment of the first batch of eight Under Secretaries at the rank of Deputy Directors of Bureau.[<a href=""http://www.info.gov.hk/gia/general/200805/20/P200805200116.htm"" target=""_blank"">Press Release</a>]",Constitutional Affairs,20.5.08
System of accountability for principal officials,,Press Release,71959,"CE announced the appointment of the first batch of nine Political Assistants.[<a href=""http://www.info.gov.hk/gia/general/200805/22/P200805220190.htm"" target=""_blank"">Press Release</a>]",Constitutional Affairs,22.5.08
System of accountability for principal officials,,Council Question,71960,"Hon Martin LEE raised a question on ""Appointment of Under Secretaries at the Rank of Deputy Director of Bureau and Political Assistants to Directors of Bureaux"". [<a href=""http://www.legco.gov.hk/yr07-08/chinese/counmtg/floor/cm0604-confirm-ec.pdf"" target=""_blank"">Hansard</a> ""page 34""]",Constitutional Affairs,4.6.08
System of accountability for principal officials,,Constitutional Affairs Panel,71961,"The Panel discussed the further development of PAS.  Members expressed concern about the lack of transparency on the nationality, remuneration, and appointment procedures of political appointees.[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0616cb2-2250-1-e.pdf"" target=""_blank"">Background Brief</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0616cb2-2225-1-e.pdf"" target=""_blank"">Paper 1</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0616cb2-2300-1-e.pdf"" target=""_blank"">Paper 2</a>]",Constitutional Affairs,16.6.08
System of accountability for principal officials,,Council Question,71962,"Hon TAM Heung-man raised a question on ""Appointment of Under Secretaries and Political Assistants to Directors of Bureaux "". [<a href=""http://www.legco.gov.hk/yr08-09/english/counmtg/hansard/cm0520-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 37""]",Constitutional Affairs,18.6.08
System of accountability for principal officials,,Council Motion,71963,"Hon LEE Wing-tat moved a motion on ""Seeking papers, books, records and documents regarding the salary and fringe benefits of Under Secretaries and Political Assistants "" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0626-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 189""]",Constitutional Affairs,26.6.08
System of accountability for principal officials,,Council Question,71964,"Hon LEE Cheuk-yan raised a question on ""Selection and Appointment of First Batch of Under Secretaries and Political Assistants to Directors of Bureaux"".  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0709-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 49""]",Constitutional Affairs,9.7.08
System of accountability for principal officials,,Council Question,71965,"Hon Emily LAU raised a question on ""Appointment of Under Secretaries and Political Assistants to Directors of Bureaux"".  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0709-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 73""]",Constitutional Affairs,9.7.08
System of accountability for principal officials,,House Committee,71966,"The House Committee discussed the implementation of PAS and stand-in arrangements during the temporary absence of principal officials from Hong Kong. [<a href=""http://www.legco.gov.hk/yr08-09/english/hc/papers/hc1212cb3-235-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr08-09/english/hc/papers/hc1212cb2-477-1-e.pdf"" target=""_blank"">Background Brief</a>]",Constitutional Affairs,12.12.08
System of accountability for principal officials,,Council Question,71967,"Hon Audrey EU raised a question on ""Under Secretaries and Political Assistants"".  [<a href=""http://www.legco.gov.hk/yr08-09/english/counmtg/hansard/cm0520-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 37""]",Constitutional Affairs,20.5.09
System of accountability for principal officials,,Council Motion,71968,"Hon WONG Yuk-man moved a motion on ""Comprehensive Review of the Accountability System"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr08-09/english/counmtg/hansard/cm0603-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 126""]",Constitutional Affairs,3.6.09
System of accountability for principal officials,,Constitutional Affairs Panel,71969,"The Panel discussed the system of declaration of interests by the Chief Executive and Officials under the Political Appointment System. [<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca1116cb2-244-3-e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca1116cb2-244-4-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,16.11.09
System of accountability for principal officials,,Constitutional Affairs Panel,71970,"The Panel discussed the appointment of Under Secretaries under the Political Appointment System. [<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca1211cb2-476-3-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca1211cb2-476-4-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,11.12.09
System of accountability for principal officials,,Council Question,71971,"Dr Hon David LI raised a question on ""Reorganizations of Policy Bureaux"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0505-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 76""]",Constitutional Affairs,5.5.10
System of accountability for principal officials,,Constitutional Affairs Panel,71972,"The Panel discussed the declaration mechanism by Executive Council Members.  [<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca1115cb2-239-7-e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr10-11/chinese/panels/ca/papers/ca1115cb2-239-8-ec.pdf"" target=""_blank"">Letter</a>] [<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca1115cb2-239-9-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,15.11.10
System of accountability for principal officials,,Council Motion,71973,"Dr Margaret NG moved a motion on ""Post-office Employment Arrangements for Politically Appointed Officials"" for debate in the Council.  The motion was passed.  [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm0112-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 247""][<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/motion/cm0112-m3-prpt-e.pdf"" target=""_blank"">Progress report from the Administration</a>]",Constitutional Affairs,12.1.11
System of accountability for principal officials,,Council Question,71974,"Hon LEUNG Yiu-chung raised a question on ""Duties of Under Secretaries"".  [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm0119-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 45""]",Constitutional Affairs,19.1.11
System of accountability for principal officials,,Constitutional Affairs Panel,71975,"The Panel discussed the legislative programme of the Government of the Hong Kong Special Administrative Region and the Political Appointment System. [<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca0221cb2-1064-5-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca0221cb2-1078-1-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,21.2.11
